event_id,case_id,account_id,session_id,content_id,target_id,timestamp,event_type,channel,model_surface,action,raw_risk_score,pattern_id,ground_truth_case_label
EVT-0002670,C-009,A-0120,S-00407,CT-001753,TGT-026,2026-07-19T10:02:00+00:00,post,search,api,viewed,0.703,P01,True Positive - Coordinated Network
EVT-0002671,C-009,A-0121,S-00410,CT-001754,TGT-026,2026-07-17T12:19:00+00:00,post,chat,api,shared,0.818,P06,True Positive - Coordinated Network
EVT-0002672,C-009,A-0125,S-00424,CT-001755,TGT-024,2026-07-20T00:53:00+00:00,message,system,account_layer,submitted,0.545,P03,True Positive - Coordinated Network
EVT-0002673,C-009,A-0114,S-00391,CT-001756,TGT-026,2026-07-18T06:25:00+00:00,post,system,account_layer,updated,0.894,P03,True Positive - Coordinated Network
EVT-0002674,C-009,A-0123,S-00414,CT-001757,TGT-024,2026-07-17T09:46:00+00:00,post,search,api,viewed,0.83,,True Positive - Coordinated Network
EVT-0002675,C-009,A-0125,S-00422,CT-001758,TGT-024,2026-07-17T23:55:00+00:00,post,reporting,account_layer,submitted,0.899,P12,True Positive - Coordinated Network
EVT-0002676,C-009,A-0124,S-00421,CT-001759,TGT-025,2026-07-19T12:05:00+00:00,report,account,account_layer,created,0.889,P03,True Positive - Coordinated Network
EVT-0002677,C-009,A-0120,S-00408,CT-001760,TGT-025,2026-07-18T11:14:00+00:00,message,search,chat,created,0.79,P08,True Positive - Coordinated Network
EVT-0002678,C-009,A-0130,S-00440,CT-001761,TGT-023,2026-07-17T20:27:00+00:00,post,search,chat,submitted,0.713,P12,True Positive - Coordinated Network
EVT-0002679,C-009,A-0119,S-00406,CT-001762,TGT-026,2026-07-17T14:56:00+00:00,post,account,chat,shared,0.737,P04,True Positive - Coordinated Network
EVT-0002680,C-009,A-0112,S-00384,CT-001763,TGT-023,2026-07-18T17:49:00+00:00,post,chat,account_layer,updated,0.54,P04,True Positive - Coordinated Network
EVT-0002681,C-009,A-0126,S-00428,,TGT-022,2026-07-18T00:53:00+00:00,search,system,account_layer,submitted,0.581,P06,True Positive - Coordinated Network
EVT-0002682,C-009,A-0116,S-00394,,,2026-07-19T05:55:00+00:00,profile_update,search,moderation_queue,viewed,0.607,P04,True Positive - Coordinated Network
EVT-0002683,C-009,A-0131,S-00445,CT-001764,TGT-022,2026-07-18T01:48:00+00:00,post,system,account_layer,submitted,0.707,,True Positive - Coordinated Network
EVT-0002684,C-009,A-0122,S-00411,CT-001765,TGT-024,2026-07-18T13:00:00+00:00,post,search,account_layer,shared,0.607,P12,True Positive - Coordinated Network
EVT-0002685,C-009,A-0113,S-00388,CT-001766,TGT-026,2026-07-18T06:34:00+00:00,post,search,account_layer,viewed,0.838,P12,True Positive - Coordinated Network
EVT-0002686,C-009,A-0112,S-00384,CT-001767,TGT-024,2026-07-20T04:23:00+00:00,post,system,moderation_queue,submitted,0.879,P12,True Positive - Coordinated Network
EVT-0002687,C-009,A-0134,S-00452,CT-001768,TGT-022,2026-07-18T23:52:00+00:00,message,chat,account_layer,updated,0.745,P06,True Positive - Coordinated Network
EVT-0002688,C-009,A-0122,S-00412,CT-001769,TGT-024,2026-07-20T07:25:00+00:00,post,chat,chat,viewed,0.882,,True Positive - Coordinated Network
EVT-0002689,C-009,A-0136,S-00459,,,2026-07-19T17:27:00+00:00,login,search,account_layer,updated,0.497,P04,True Positive - Coordinated Network
EVT-0002690,C-009,A-0125,S-00422,CT-001770,TGT-023,2026-07-19T11:30:00+00:00,message,chat,account_layer,submitted,0.627,P01,True Positive - Coordinated Network
EVT-0002691,C-009,A-0114,S-00390,,,2026-07-17T09:01:00+00:00,migration_signal,chat,api,shared,0.524,,True Positive - Coordinated Network
EVT-0002692,C-009,A-0125,S-00424,CT-001771,TGT-024,2026-07-20T16:31:00+00:00,message,reporting,chat,submitted,0.679,P12,True Positive - Coordinated Network
EVT-0002693,C-009,A-0125,S-00423,,TGT-024,2026-07-19T15:24:00+00:00,login,account,chat,submitted,0.604,P06,True Positive - Coordinated Network
EVT-0002694,C-009,A-0133,S-00449,,TGT-026,2026-07-18T14:45:00+00:00,search,account,account_layer,updated,0.478,,True Positive - Coordinated Network
EVT-0002695,C-009,A-0126,S-00426,CT-001772,TGT-022,2026-07-19T06:45:00+00:00,post,account,account_layer,submitted,0.782,P01,True Positive - Coordinated Network
EVT-0002696,C-009,A-0130,S-00440,CT-001773,TGT-026,2026-07-18T23:11:00+00:00,post,system,api,submitted,0.872,P01,True Positive - Coordinated Network
EVT-0002697,C-009,A-0133,S-00448,CT-001774,TGT-026,2026-07-18T21:21:00+00:00,message,chat,api,updated,0.679,P04,True Positive - Coordinated Network
EVT-0002698,C-009,A-0114,S-00391,CT-001775,TGT-023,2026-07-20T16:50:00+00:00,post,reporting,account_layer,created,0.556,P01,True Positive - Coordinated Network
EVT-0002699,C-009,A-0117,S-00396,CT-001776,TGT-022,2026-07-19T09:32:00+00:00,post,system,api,shared,0.594,P12,True Positive - Coordinated Network
EVT-0002700,C-009,A-0126,S-00428,CT-001777,TGT-023,2026-07-17T17:22:00+00:00,post,chat,moderation_queue,viewed,0.85,P03,True Positive - Coordinated Network
EVT-0002701,C-009,A-0135,S-00458,CT-001778,TGT-026,2026-07-19T18:47:00+00:00,post,system,account_layer,updated,0.846,,True Positive - Coordinated Network
EVT-0002702,C-009,A-0112,S-00384,,,2026-07-18T11:18:00+00:00,login,account,api,viewed,0.764,P03,True Positive - Coordinated Network
EVT-0002703,C-009,A-0114,S-00390,CT-001779,TGT-024,2026-07-20T12:31:00+00:00,post,search,api,viewed,0.657,P03,True Positive - Coordinated Network
EVT-0002704,C-009,A-0137,S-00463,CT-001780,TGT-026,2026-07-17T17:16:00+00:00,post,account,moderation_queue,submitted,0.634,,True Positive - Coordinated Network
EVT-0002705,C-009,A-0124,S-00421,CT-001781,TGT-025,2026-07-17T17:25:00+00:00,post,account,api,submitted,0.68,P03,True Positive - Coordinated Network
EVT-0002706,C-009,A-0134,S-00454,,TGT-022,2026-07-18T13:39:00+00:00,login,search,chat,submitted,0.513,P01,True Positive - Coordinated Network
EVT-0002707,C-009,A-0138,S-00466,,TGT-024,2026-07-20T03:35:00+00:00,search,search,chat,submitted,0.735,,True Positive - Coordinated Network
EVT-0002708,C-009,A-0125,S-00425,,TGT-025,2026-07-21T00:08:00+00:00,login,search,account_layer,updated,0.784,P04,True Positive - Coordinated Network
EVT-0002709,C-009,A-0115,S-00393,CT-001782,TGT-026,2026-07-18T00:06:00+00:00,post,system,api,shared,0.676,P04,True Positive - Coordinated Network
EVT-0002710,C-009,A-0138,S-00467,CT-001783,TGT-024,2026-07-20T22:51:00+00:00,post,reporting,account_layer,submitted,0.637,P04,True Positive - Coordinated Network
EVT-0002711,C-010,A-0147,S-00501,CT-001784,TGT-027,2026-07-19T20:03:01+00:00,post,system,chat,shared,0.01,P05,True Negative - Benign Coordination
EVT-0002712,C-010,A-0139,S-00474,CT-001785,TGT-027,2026-07-19T20:40:35+00:00,report,search,chat,created,0.01,P10,True Negative - Benign Coordination
EVT-0002713,C-010,A-0157,S-00530,CT-001786,TGT-027,2026-07-22T06:06:00+00:00,message,search,chat,submitted,0.068,P05,True Negative - Benign Coordination
EVT-0002714,C-010,A-0149,S-00507,,TGT-027,2026-07-19T21:03:02+00:00,migration_signal,system,account_layer,updated,0.08,,True Negative - Benign Coordination
EVT-0002715,C-010,A-0145,S-00496,CT-001787,TGT-027,2026-07-19T22:05:00+00:00,post,account,moderation_queue,updated,0.044,,True Negative - Benign Coordination
EVT-0002716,C-010,A-0141,S-00482,CT-001788,TGT-027,2026-07-22T17:00:00+00:00,message,account,api,submitted,0.283,P02,True Negative - Benign Coordination
EVT-0002717,C-010,A-0145,S-00496,,TGT-027,2026-07-19T20:03:40+00:00,login,account,chat,updated,0.127,P02,True Negative - Benign Coordination
EVT-0002718,C-010,A-0141,S-00482,CT-001789,TGT-027,2026-07-20T09:08:00+00:00,message,search,api,submitted,0.292,P10,True Negative - Benign Coordination
EVT-0002719,C-010,A-0158,S-00533,CT-001790,TGT-027,2026-07-19T19:37:18+00:00,post,system,moderation_queue,updated,0.01,P05,True Negative - Benign Coordination
EVT-0002720,C-010,A-0145,S-00494,CT-001791,TGT-027,2026-07-19T15:18:00+00:00,report,reporting,account_layer,submitted,0.124,P05,True Negative - Benign Coordination
EVT-0002721,C-010,A-0143,S-00491,CT-001792,TGT-027,2026-07-21T07:10:00+00:00,message,system,moderation_queue,viewed,0.239,P05,True Negative - Benign Coordination
EVT-0002722,C-010,A-0154,S-00520,CT-001793,TGT-027,2026-07-19T18:36:41+00:00,post,account,account_layer,updated,0.168,,True Negative - Benign Coordination
EVT-0002723,C-010,A-0158,S-00533,CT-001794,TGT-027,2026-07-19T19:43:10+00:00,post,system,chat,created,0.132,,True Negative - Benign Coordination
EVT-0002724,C-010,A-0142,S-00483,CT-001795,TGT-027,2026-07-19T20:11:07+00:00,post,account,moderation_queue,updated,0.229,P10,True Negative - Benign Coordination
EVT-0002725,C-010,A-0158,S-00532,CT-001796,TGT-027,2026-07-22T04:27:00+00:00,post,reporting,moderation_queue,submitted,0.37,P02,True Negative - Benign Coordination
EVT-0002726,C-010,A-0151,S-00511,CT-001797,TGT-027,2026-07-19T10:56:00+00:00,report,chat,account_layer,submitted,0.092,P04,True Negative - Benign Coordination
EVT-0002727,C-010,A-0156,S-00526,CT-001798,TGT-027,2026-07-19T20:40:29+00:00,message,account,moderation_queue,viewed,0.391,P10,True Negative - Benign Coordination
EVT-0002728,C-010,A-0153,S-00515,CT-001799,TGT-027,2026-07-19T20:12:48+00:00,post,reporting,moderation_queue,created,0.249,,True Negative - Benign Coordination
EVT-0002729,C-010,A-0139,S-00473,,TGT-027,2026-07-22T18:31:00+00:00,search,chat,moderation_queue,created,0.135,P02,True Negative - Benign Coordination
EVT-0002730,C-010,A-0140,S-00476,CT-001800,TGT-027,2026-07-19T20:19:41+00:00,post,account,api,viewed,0.383,P04,True Negative - Benign Coordination
EVT-0002731,C-010,A-0142,S-00485,CT-001801,TGT-027,2026-07-19T20:31:21+00:00,report,account,account_layer,submitted,0.16,P05,True Negative - Benign Coordination
EVT-0002732,C-010,A-0150,S-00508,CT-001802,TGT-027,2026-07-19T20:14:31+00:00,post,chat,account_layer,updated,0.133,,True Negative - Benign Coordination
EVT-0002733,C-010,A-0152,S-00513,CT-001803,TGT-027,2026-07-19T20:55:49+00:00,post,reporting,chat,updated,0.397,P02,True Negative - Benign Coordination
EVT-0002734,C-010,A-0158,S-00532,,,2026-07-23T04:40:00+00:00,profile_update,chat,api,viewed,0.233,P05,True Negative - Benign Coordination
EVT-0002735,C-010,A-0140,S-00477,,TGT-027,2026-07-22T22:52:00+00:00,search,account,api,shared,0.035,,True Negative - Benign Coordination
EVT-0002736,C-010,A-0144,S-00492,CT-001804,TGT-027,2026-07-19T21:25:21+00:00,post,system,account_layer,submitted,0.144,P02,True Negative - Benign Coordination
EVT-0002737,C-010,A-0144,S-00492,CT-001805,TGT-027,2026-07-19T19:14:08+00:00,post,chat,api,viewed,0.093,,True Negative - Benign Coordination
EVT-0002738,C-010,A-0149,S-00507,CT-001806,TGT-027,2026-07-19T19:07:49+00:00,post,system,moderation_queue,viewed,0.296,,True Negative - Benign Coordination
EVT-0002739,C-010,A-0154,S-00519,,TGT-027,2026-07-23T00:24:00+00:00,login,search,api,viewed,0.186,P05,True Negative - Benign Coordination
EVT-0002740,C-010,A-0154,S-00519,,TGT-027,2026-07-19T18:47:07+00:00,login,search,chat,updated,0.307,,True Negative - Benign Coordination
EVT-0002741,C-010,A-0150,S-00508,CT-001807,TGT-027,2026-07-19T19:23:33+00:00,post,reporting,account_layer,updated,0.245,,True Negative - Benign Coordination
EVT-0002742,C-010,A-0141,S-00481,,TGT-027,2026-07-19T19:59:09+00:00,login,system,chat,viewed,0.01,P04,True Negative - Benign Coordination
EVT-0002743,C-010,A-0150,S-00508,,TGT-027,2026-07-23T01:53:00+00:00,search,reporting,account_layer,updated,0.323,P02,True Negative - Benign Coordination
EVT-0002744,C-010,A-0143,S-00491,CT-001808,TGT-027,2026-07-19T21:10:10+00:00,post,account,moderation_queue,shared,0.297,,True Negative - Benign Coordination
EVT-0002745,C-010,A-0140,S-00477,CT-001809,TGT-027,2026-07-19T18:45:22+00:00,message,search,api,shared,0.01,P05,True Negative - Benign Coordination
EVT-0002746,C-010,A-0147,S-00502,,,2026-07-22T15:52:00+00:00,login,reporting,account_layer,shared,0.01,,True Negative - Benign Coordination
EVT-0002747,C-010,A-0140,S-00479,CT-001810,TGT-027,2026-07-19T19:30:25+00:00,post,account,moderation_queue,updated,0.366,P02,True Negative - Benign Coordination
EVT-0002748,C-010,A-0151,S-00510,CT-001811,TGT-027,2026-07-19T19:02:25+00:00,post,reporting,api,viewed,0.309,P10,True Negative - Benign Coordination
EVT-0002749,C-010,A-0148,S-00503,,TGT-027,2026-07-22T21:13:00+00:00,search,account,account_layer,shared,0.284,P02,True Negative - Benign Coordination
EVT-0002750,C-010,A-0151,S-00511,,TGT-027,2026-07-19T19:39:02+00:00,search,system,chat,created,0.01,P05,True Negative - Benign Coordination
EVT-0002751,C-010,A-0157,S-00529,CT-001812,TGT-027,2026-07-19T18:36:57+00:00,post,system,chat,created,0.085,P05,True Negative - Benign Coordination
EVT-0002752,C-010,A-0145,S-00496,,TGT-027,2026-07-19T19:54:22+00:00,login,search,api,submitted,0.318,P10,True Negative - Benign Coordination
EVT-0002753,C-010,A-0139,S-00472,,TGT-027,2026-07-21T14:55:00+00:00,login,account,account_layer,shared,0.225,,True Negative - Benign Coordination
EVT-0002754,C-010,A-0148,S-00503,,,2026-07-23T00:58:00+00:00,profile_update,system,chat,created,0.196,,True Negative - Benign Coordination
EVT-0002755,C-010,A-0145,S-00495,,TGT-027,2026-07-19T09:13:00+00:00,login,reporting,account_layer,updated,0.044,P05,True Negative - Benign Coordination
EVT-0002756,C-010,A-0141,S-00481,CT-001813,TGT-027,2026-07-19T21:00:00+00:00,message,system,api,viewed,0.123,,True Negative - Benign Coordination
EVT-0002757,C-010,A-0141,S-00482,CT-001814,TGT-027,2026-07-22T18:58:00+00:00,message,account,moderation_queue,shared,0.292,P02,True Negative - Benign Coordination
EVT-0002758,C-010,A-0155,S-00524,CT-001815,TGT-027,2026-07-19T19:34:57+00:00,post,search,api,submitted,0.081,P02,True Negative - Benign Coordination
EVT-0002759,C-010,A-0141,S-00482,,TGT-027,2026-07-20T08:19:00+00:00,login,chat,account_layer,updated,0.09,P02,True Negative - Benign Coordination
EVT-0002760,C-010,A-0154,S-00519,CT-001816,TGT-027,2026-07-21T14:15:00+00:00,post,account,chat,viewed,0.146,,True Negative - Benign Coordination
EVT-0002761,C-010,A-0139,S-00473,CT-001817,TGT-027,2026-07-19T18:54:57+00:00,report,account,moderation_queue,submitted,0.045,,True Negative - Benign Coordination
EVT-0002762,C-010,A-0141,S-00481,CT-001818,TGT-027,2026-07-19T18:36:25+00:00,post,chat,moderation_queue,submitted,0.172,,True Negative - Benign Coordination
EVT-0002763,C-010,A-0157,S-00530,,TGT-027,2026-07-20T15:22:00+00:00,search,reporting,moderation_queue,submitted,0.146,P04,True Negative - Benign Coordination
EVT-0002764,C-010,A-0152,S-00512,CT-001819,TGT-027,2026-07-19T21:07:56+00:00,post,system,account_layer,created,0.01,P10,True Negative - Benign Coordination
EVT-0002765,C-010,A-0150,S-00509,CT-001820,TGT-027,2026-07-19T21:15:23+00:00,post,reporting,moderation_queue,submitted,0.404,P02,True Negative - Benign Coordination
EVT-0002766,C-010,A-0144,S-00493,,TGT-027,2026-07-19T19:54:08+00:00,login,system,account_layer,shared,0.092,,True Negative - Benign Coordination
EVT-0002767,C-010,A-0142,S-00487,CT-001821,TGT-027,2026-07-19T21:08:49+00:00,report,reporting,account_layer,updated,0.191,,True Negative - Benign Coordination
EVT-0002768,C-010,A-0139,S-00471,CT-001822,TGT-027,2026-07-19T19:59:40+00:00,report,reporting,moderation_queue,updated,0.12,P05,True Negative - Benign Coordination
EVT-0002769,C-010,A-0139,S-00473,CT-001823,TGT-027,2026-07-19T20:32:07+00:00,report,account,chat,viewed,0.297,,True Negative - Benign Coordination
EVT-0002770,C-010,A-0146,S-00499,,TGT-027,2026-07-20T01:55:00+00:00,search,system,moderation_queue,created,0.18,P05,True Negative - Benign Coordination
EVT-0002771,C-010,A-0142,S-00483,,TGT-027,2026-07-19T19:06:14+00:00,migration_signal,account,chat,created,0.279,P05,True Negative - Benign Coordination
EVT-0002772,C-010,A-0148,S-00504,,TGT-027,2026-07-19T20:12:08+00:00,search,account,api,viewed,0.27,P05,True Negative - Benign Coordination
EVT-0002773,C-010,A-0143,S-00491,,,2026-07-21T22:10:00+00:00,login,system,moderation_queue,submitted,0.126,,True Negative - Benign Coordination
EVT-0002774,C-010,A-0156,S-00528,CT-001824,TGT-027,2026-07-19T21:22:06+00:00,post,chat,chat,created,0.138,,True Negative - Benign Coordination
EVT-0002775,C-010,A-0156,S-00526,CT-001825,TGT-027,2026-07-20T17:16:00+00:00,post,account,account_layer,updated,0.051,P02,True Negative - Benign Coordination
EVT-0002776,C-010,A-0144,S-00492,CT-001826,TGT-027,2026-07-19T19:35:22+00:00,post,search,account_layer,viewed,0.177,P10,True Negative - Benign Coordination
EVT-0002777,C-010,A-0147,S-00500,CT-001827,TGT-027,2026-07-22T21:55:00+00:00,message,account,api,created,0.341,P04,True Negative - Benign Coordination
EVT-0002778,C-010,A-0150,S-00509,CT-001828,TGT-027,2026-07-19T19:30:18+00:00,post,chat,chat,updated,0.076,P05,True Negative - Benign Coordination
EVT-0002779,C-010,A-0152,S-00512,,TGT-027,2026-07-19T19:51:23+00:00,login,account,account_layer,submitted,0.259,P02,True Negative - Benign Coordination
EVT-0002780,C-010,A-0143,S-00489,CT-001829,TGT-027,2026-07-19T18:31:06+00:00,report,reporting,moderation_queue,shared,0.207,,True Negative - Benign Coordination
EVT-0002781,C-010,A-0158,S-00533,,TGT-027,2026-07-20T11:06:00+00:00,search,reporting,account_layer,updated,0.133,P04,True Negative - Benign Coordination
EVT-0002782,C-010,A-0157,S-00530,,,2026-07-19T20:20:27+00:00,profile_update,chat,api,updated,0.01,P02,True Negative - Benign Coordination
EVT-0002783,C-010,A-0154,S-00519,CT-001830,TGT-027,2026-07-19T20:31:30+00:00,report,system,moderation_queue,updated,0.335,,True Negative - Benign Coordination
EVT-0002784,C-010,A-0155,S-00523,,TGT-027,2026-07-21T04:35:00+00:00,search,system,api,updated,0.143,,True Negative - Benign Coordination
EVT-0002785,C-010,A-0145,S-00494,,TGT-027,2026-07-20T23:28:00+00:00,migration_signal,search,chat,updated,0.244,P02,True Negative - Benign Coordination
EVT-0002786,C-010,A-0140,S-00475,,TGT-027,2026-07-19T19:22:47+00:00,migration_signal,chat,moderation_queue,shared,0.01,P04,True Negative - Benign Coordination
EVT-0002787,C-010,A-0139,S-00470,CT-001831,TGT-027,2026-07-19T20:59:24+00:00,post,reporting,account_layer,created,0.063,,True Negative - Benign Coordination
EVT-0002788,C-010,A-0146,S-00498,,,2026-07-19T19:13:58+00:00,login,system,moderation_queue,viewed,0.279,P04,True Negative - Benign Coordination
EVT-0002789,C-010,A-0154,S-00519,CT-001832,TGT-027,2026-07-19T14:04:00+00:00,post,reporting,moderation_queue,shared,0.191,P02,True Negative - Benign Coordination
EVT-0002790,C-010,A-0139,S-00471,CT-001833,TGT-027,2026-07-19T19:23:20+00:00,message,reporting,api,shared,0.249,P02,True Negative - Benign Coordination
EVT-0002791,C-010,A-0157,S-00529,,,2026-07-19T19:39:12+00:00,profile_update,search,api,viewed,0.145,P02,True Negative - Benign Coordination
EVT-0002792,C-010,A-0153,S-00514,CT-001834,TGT-027,2026-07-21T14:20:00+00:00,post,account,chat,submitted,0.287,P10,True Negative - Benign Coordination
EVT-0002793,C-010,A-0145,S-00497,CT-001835,TGT-027,2026-07-19T19:42:03+00:00,post,system,account_layer,updated,0.01,P02,True Negative - Benign Coordination
